label,left_id,left_name,left_brand,left_descrtiption,left_price,right_id,right_name,right_brand,right_descrtiption,right_price
1,antonline_162,HP ZBook 15u G3 15.6in Mobile Workstation,HP,0,1048.88,sdicraft_420,HP 15.6in ZBook 15u G3 Mobile Workstation,0,"Thin at 0.78in and weighing 4.18 lb, the 15.6in ZBook 15u G3 Mobile Workstation from HP delivers workstation performance and long battery life within a compact mobile form factor. This system is powered by a 2.3 GHz Intel Core i5-6200U Dual-Core processor which allows you to run multiple applications simultaneously. If you need more power, the system can be overclocked to 2.8 GHz using Intel Turbo Boost 2.0 technology. The 4GB of 2133 MHz DDR4 RAM helps to ensure smooth multitasking and also allows the computer to quickly access frequently-used files and programs.; The 15.6in Twisted Nematic SVA anti-glare display features a Full HD 1920 x 1080 native resolution. It also features LED-backlighting, a 16:9 aspect ratio, 300 cd/m2 brightness, a 400:1 typical contrast ratio, a refresh rate of 60 Hz, and 142 ppi. The dedicated AMD FirePro W4190M graphics card has 2GB of discrete GDDR5 RAM and delivers a sharp, clear picture. You'll also be able to output video to an external display at resolutions up to 3840 x 2160 using the system's DisplayPort and VGA ports.; For long term storage of your files, this ZBook 15u G3 is equipped with a 500GB 7200 rpm SATA hard drive, which offers quick access to your data. If you want to add external storage, optical drives, memory card readers, and more, the ZBook 15u G3 offers three USB 3.0 ports, one of which doubles as a charging port. Gigabit Ethernet and 802.11ac dual-band Wi-Fi are built-in for wired and wireless networking and Bluetooth 4.2 technology will also allow you to connect additional compatible peripherals. So that content from memory cards may be accessed, a built-in SD/SDHC/SDXC card reader supports UHS-II flash media and lets users download content from their digital camera. Other integrated features include a 720p webcam, dual-array microphones, stereo speakers with Bang & Olufsen HD audio, and a smart card reader.; The ZBook 15u G3 includes a 65W Slim Smart AC adapter that operates using 100-240 VAC at 47-63 Hz and an HP Long Life 3-cell / 46Wh Lithium-ion Polymer battery that can typically be recharged in 3 hours, regardless of whether the system is off or in standby mode. Included with this mobile workstation is Windows 7 Pro (64-bit) and Windows 10 Pro (64-bit) recovery media. While the installed operating system is Windows 7 Professional (64-bit), a Windows 10 Professional (64-bit) license is included at no additional cost.; Photo is an authorized HP reseller with professional in-house technicians available for upgrades & installations on these workstations and laptops. Built with power and speed in mind, the Z Series is designed to enhance audio and video post-production workflows and more. Each HP Z series workstation or laptop features a range of top-tier processors and large RAM loadouts. The workstations are built with graphics flexibility in mind as well so that the end consumer can configure the graphics options to their needs, and each unit includes a 3/3/3 warranty - 3 years limited warranty for parts, 3 years limited warranty for labor, and 3 years of repairs performed at customer site for those parts not eligible for Customer Self Repair (CSR). For 24/7 customer service, please call 1-866-625-1175.",612.11
0,pcmg_360,HP Inc. Smart Buy ProBook 645 G4 AMD Ryzen 5 2500U Quad-Core 2GHz Notebook PC - 8GB DDR4 SDRAM 256GB SSD 14in LED HD SVA AMD Radeon Vega Graphics 10/100/1000 Intel 8265 AC 2x2 WiFi + Blutooth 4.2 720p HD Webcam Microsoft Windows 10 Pro 64-bit (4LB46UTABA),HP,"AMD Ryzen 5 2500U Quad-Core 2GHz, 8GB DDR4 SDRAM, 256GB SSD, 14in LED HD SVA, AMD Radeon Vega Graphics, 10/100/1000, Intel 8265 AC 2x2 WiFi + Blutooth 4.2, 720p HD Webcam, Microsoft Windows 10 Pro 64-bit",876.99,macmall_690,HP Inc. Smart Buy ProBook x360 440 G1 Intel Core i3-8130U Dual-Core 2.20GHz Convertible Notebook PC - 4GB RAM 128GB SSD 14in Touchscreen LED FHD UWVA Display 10/100/1000 Intel 8265 AC 2x2 WiFi + Bluetooth 4.2 720p HD Webcam 3-Cell 48 WHr Battery (4PY44UTABA),HP,"Intel Core i3-8130U Dual-Core 2.20GHz, 4GB DDR4 SDRAM, 128GB M2 TLC SATA3 SSD, 14in Touchscreen LED FHD UWVA Display, Intel HD Graphics 620, 10/100/1000, Intel 8265 AC 2x2 WiFi + Bluetooth 4.2, 720p HD Webcam, Microsoft Windows 10 Pro 64-bit",803.69
0,rlsteinway_35,Dell Inspiron 15 5570 15.6in Laptop Computer Intel Core i5-8250U,Dell,"Description
  
 
 
  
  Real entertainment.
 15in laptop delivering an exceptional viewing experience, a head-turning finish and an array of options designed to elevate your entertainment, wherever you go.
 Operating system
 With Windows 10 Home - get the best combination of Windows features you know and new improvements you'll love.
 Dell Inspiron 15 5000 5570 15.6in LCD Notebook - Intel Core i5 (8th Gen) i5-8250U Quad-core (4 Core) 1.60 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 10 Home 64-bit (English) - 1920 x 1080 - Twisted nematic 
 Intel UHD Graphics 620 DDR4 SDRAM - Fast Ethernet - Network (RJ-45) - HDMI - 2 x USB 3.1 Ports - USB Type-C.",899,techcrave_1788,ASUS F542UA-DH71 INTEL CORE I7 7500U 2.7GHZ,ASUS,0,0
0,macmall_404,Lenovo IdeaPad 330 330-15ICH 81FK 8th Gen Intel Core i5-8300H 2.3GHz Notebook PC - 8GB RAM 1TB HDD 15.6in TN 1920 x 1080 (Full HD) GeForce GTX 1050 / UHD Graphics 630 WiFi Bluetooth Microsoft Windows 10 Home 64-bit - Onyx Black (81FK0000US),Lenovo,"8th Gen Intel Core i5-8300H 2.3GHz, 8GB RAM, 1TB HDD, 15.6in TN 1920 x 1080 (Full HD), GeForce GTX 1050 / UHD Graphics 630, WiFi, Bluetooth, Microsoft Windows 10 Home 64-bit",806.99,pcmg_15,HP Inc. ProBook 450 G5 - 8th Gen Intel Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 15.6in TN 1366 x 768 (HD) - UHD Graphics 620 - Wi-Fi Bluetooth - kbd: US (2ST02UTABA),HP,"HP ProBook 450 G5 - 8th Gen Intel Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 15.6in TN 1366 x 768 (HD) - UHD Graphics 620 - Wi-Fi, Bluetooth - kbd: US",659.99
0,truecurate_69,Lenovo 81AC002KUS 720S-15IKB 15.6&ampquot Laptop Intel Core i7 8GB Memory NVIDIA GeForce GTX 1050 Ti Max-Q 512GB Solid State Drive Iron Gray ,Lenovo,0,0,bestbuy_354,ASUS - Zenbook 15.6in Touch-Screen Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1050 Ti - 512GB SSD - Matte black,ASUS,Windows 10 SignatureNVIDIA GeForce GTX 1050 Ti 4GB dedicated graphicsTechnical details: 7th Gen Intel® Core™ i7-7700HQ processor; 15.6in display; 16GB memory; 512GB solid state driveSpecial features: fingerprint reader; touch screen; backlit keyboardNote: DVD/CD drive not included,1699.99
1,cukusa_18,Lenovo ThinkPad E580 15.6&ampquot Full HD Business Laptop 20KS003LUS,Lenovo,0,869.99,macmall_40,Lenovo ThinkPad E580 20KS 8th Gen Intel Core i7-8550U Quad-Core 1.8GHz Notebook PC - 8GB RAM 500GB HDD 15.6in IPS 1920 x 1080 (Full HD) UHD Graphics 620 Wi-Fi Bluetooth Microsoft Windows 10 Pro 64-bit - Black (20KS003LUS),Lenovo,"8th Gen Intel Core i7-8550U Quad-Core 1.8GHz, 8GB RAM, 500GB HDD, 15.6in IPS 1920 x 1080 (Full HD), UHD Graphics 620, Wi-Fi, Bluetooth, Microsoft Windows 10 Pro 64-bit - Black",869.99
0,sdicraft_154,HP 17.3in ProBook 470 G5 Notebook,0,"Designed for professionals in corporate or SMB environments who want a combination of innovation, security, and multimedia capabilities, the 17.3.6in ProBook 470 G5 Notebook from HP is a full-featured, thin, and light system that lets users remain productive whether in the office or on-the-go. It is powered by a 1.6 GHz Intel Core i5-8250U Quad-Core processor and 8GB of 2400 MHz DDR4 RAM, allowing you to run multiple programs simultaneously and quickly access frequently used files and programs. When running more demanding programs or tasks, the processor can be boosted to achieve a speed of 3.4 GHz using Intel's Turbo Boost 2.0 technology, and the memory can also be upgraded to a maximum of 32GB.; The 17.3in anti-glare display features an HD+ 1600 x 900 screen resolution, a 16:9 aspect ratio, and LED-backlighting. The dedicated NVIDIA GeForce 930MX graphics card has 2GB of dedicated DDR3 memory and delivers a sharp, clear picture. You'll also be able to output video to an external display using the built-in HDMI 1.4b and VGA ports, as well as DisplayPort via USB Type-C.; For storage of your files, this system is equipped with a 500GB 7200 rpm SATA 2.5in hard drive, and there is also an empty M.2 slot for additional internal storage. If you want to add external storage, optical drives, memory card readers, printers, and more, the ProBook 470 G5 offers one USB 3.0 Type-C port, which supports Power Delivery, two USB 3.0 Type-A ports, and one powered USB 2.0 Type-A port. Gigabit Ethernet and 802.11ac 2x2 Wi-Fi are built-in for wired and wireless networking, and Bluetooth 4.2 technology will also allow you to connect additional compatible peripherals wirelessly. There is also an SD/SDHC/SDXC card reader, a 720p webcam, dual-array microphones, and stereo speakers.; HP's ProBook 470 G5 includes a 65W Smart AC adapter and a 3-cell / 48Wh long life lithium-ion battery that lasts for up to 14.25 hours before recharging is required. The installed operating system is Windows 10 Pro (64-bit).",469.69,antonline_56,HP ProBook 450 G5 15.6in LCD Notebook,HP,0,777.36
0,bestbuy_818,Lenovo - ThinkPad T480s 14in Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Black,Lenovo,windows 10 pro 8th gen intel® core™ i7-8550u processor; 14in display; 8gb memory; 256gb solid state drive special features: fingerprint reader; touch screen; backlit keyboard; outdoor screen note: dvd/cd drive not included ,1709.99,truecurate_307,HP 14-BA110NR Pavilion x360 2-in-1 14&ampquot Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Silk Gold Finish In Natural Silver ,HP,0,0
1,buydig_14,Hewlett Packard 11-v010nr 11.6in HD Chromebook - Intel Celeron N3060 Processor,HP,"IntelCeleronN3060Dual-coreProcessor,ChromeOS,11.6",232.89,walmart_754,HP 11.6in Chromebook w/ Intel Celeron N3060 4GB RAM & 16GB eMMC,HP,"HP 11.6&quot; Chromebook w/ Intel Celeron N3060, 4GB RAM, &amp; 16GB eMMC",189.85
0,bestbuy_411,Dell - Inspiron 15.6in Laptop - Intel Core i5 - 8GB Memory - 1TB Hard Drive - Silver,Dell,Windows 10 HomeTechnical details: 8th Gen Intel® Core™ i5-8250U processor; 15.6in display; 8GB memory; 1TB hard driveSpecial features: Bluetooth; HDMI output,669.99,bestbuy_813,Lenovo - ThinkPad T480 14in Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Black,Lenovo,windows 10 pro 8th gen intel® core™ i7-8550u processor; 14in display; 8gb memory; 256gb solid state drive special features: fingerprint reader; backlit keyboard; outdoor screen note: dvd/cd drive not included ,1529.99
1,howardcomputer_209,Microsoft Surface Laptop,Microsoft,0,1191.99,pcmg_156,Microsoft Surface Laptop 7th Gen Intel Core i7-7660U Dual-Core 2.5GHz 8GB RAM 256GB SSD 13.5in touchscreen 2256 x 1504 Intel Iris Plus Graphics 640 Wi-Fi Bluetooth Microsoft Windows 10 Pro - Burgundy kbd: English North America - commercial (JKQ-00036),Microsoft,"7th Gen Intel Core i7-7660U Dual-Core 2.5GHz, 8GB RAM, 256GB SSD, 13.5in touchscreen 2256 x 1504, Intel Iris Plus Graphics 640, Wi-Fi, Bluetooth, Microsoft Windows 10 Pro - Platinum, kbd: English, North America - commercial",1139.99
0,antonline_594,Lenovo IdeaPad 530S-14IKB 81EU0008US 14in LCD Notebook,Lenovo,0,814.3,howardcomputer_1485,Lenovo 330-15IKBR 81DE,Lenovo,0,675.99
0,antonline_162,HP ZBook 15u G3 15.6in Mobile Workstation,HP,0,1048.88,antonline_389,HP ZBook 17 G4 17.3in LCD Mobile Workstation,HP,0,2131.14
0,howardcomputer_2157,Dell Latitude 3490,Dell,0,576.99,howardcomputer_89,Dell Latitude 5590,Dell,0,1407.99
0,antonline_521,Lenovo ThinkPad E485 20KU001KUS 14in LCD Notebook,Lenovo,0,730.8,antonline_773,Lenovo IdeaPad 710S Plus Touch-13IKB 80YQ0002US 13.3in Touchscreen LCD Notebook,Lenovo,0,810.38
0,savingslots_126,ASUS GL704GMDH74 17.3 i7 8750h 16gb 256gb,ASUS,"rog 17.3inch fhd (1920x1080), 144hz, 3ms, ips-level, matte rog scar ii edition. no touch screen. intel core i7-8750h 2.2ghz (turbo up to 3.9ghz). 16gb ddr4. 256gb nvme/pcie ssd + 1tb (5400 rpm). mobile intel hm",1773,savingslots_61,HP 1BS99UT 1030 g2 i77600u 13.3 8g 512 r,HP,"hp smartbuy elitebook x360 1030 g2, intel core i7-7600u (2.8 ghz, 4 mb cache), 8 gb 2133 ddr4ssd 512 gb m2 tlc, pcie13.3inch fhd (1920 x 1080) tsuma: hd 620, no optical, 802.11 a/b/g/n/ac 2x2 +bt 4.2, bt, tpm 2",2041
1,massgenie_324,HP 3YE09UT-ABA 14 in. ZBook 14u G5 i78650U 8 & 256 GB LCD Mobile Workstation Turbo Silver,0,"$2101.33, FeaturesFinally&#44; workstation&#45;class power meets thin and light design for executives on&#45;the&#45;goWith advanced features like quad core intel core processors and 3d professional graphicsSpecificationsColor&#58; Turbo SilverStandard Memory&#58; 8 &#38; 256 GBScreen Resolution&#58; 1920 x 1080Processor Speed&#58; 1&#46;90 GHzScreen Size&#58; 14 in&#46;Weight&#58; 4 lbs",2101.33,pcmg_672,HP Inc. ZBook 14u G5 8th Gen Intel Core i7-8650U 1.9GHz Workstation - 8GB RAM 256GB SSD  Z Turbo Drive NVMe 14in IPS Touchscreen 1920 x 1080 (Full HD) Radeon Pro WX 3100 / HD Graphics 620 WiFi Bluetooth Microsoft Windows 10 Pro 64-bit - Turbo Silver (3YE09UTABA),HP,"8th Gen Intel Core i7-8650U 1.9GHz, 8GB RAM, 256GB SSD Z Turbo Drive, NVMe, 14in IPS Touchscreen 1920 x 1080 (Full HD), Radeon Pro WX 3100 / HD Graphics 620, WiFi, Bluetooth, Microsoft Windows 10 Pro 64-bit, Turbo Silver",1769.99
0,bestbuy_724,Lenovo - 17.3in Laptop - Intel Core i5 - 16GB Memory - NVIDIA GeForce GTX 1050 Ti - 1TB Hard Drive + 128GB Solid State Drive - Black,Lenovo,windows 10 home nvidia geforce gtx 1050 ti 4gb dedicated graphics 8th gen intel® core™ i5-8300h processor; 17.3in display; 16gb memory; 128gb solid state drive; 1tb hard drive special features: bluetooth; outdoor screen; hdmi output ,1399.99,truecurate_3,HP 1GE40UT EliteBook 14&ampquot Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Silver ,HP,0,0
1,cukusa_75,Lenovo ThinkPad T480 Laptop [20L5000UUS],Lenovo,0,1449.99,pcmg_10,Lenovo ThinkPad T480 20L5 8th Gen Intel Core i7-8550U Quad-Core 1.80GHz Notebook PC - 8GB RAM 256GB SSD M.2 PCIe NVMe Opal2 14in FHD (1920x1080) IPS Display Intel UHD Graphics 620 Intel 8265ac 2x2 + BT4.1 720p Camera Windows 10 Pro 64 - TopSeller (20L5000UUS),Lenovo,"8th Gen Intel Core i7-8550U Quad-Core 1.80GHz, 8GB RAM, 256GB SSD M.2 PCIe NVMe Opal2, 14in FHD (1920x1080) IPS Display, Integrated Intel UHD Graphics 620, Intel 8265ac, 2x2 + BT4.1, 720p Camera, Backlit Keyboard, Windows 10 Pro 64, 3-Year Depot Warranty",1399.99
0,bestbuy_18,Acer - 15.6in Chromebook - Intel Core i3 - 4GB Memory - 32GB Solid State Drive - Black,Acer,Google Chrome OSTechnical details: 5th Gen Intel® Core™ i3 processor; 15.6in display; 4GB memory; 32GB solid state driveSpecial features: Bluetooth; HDMI outputNote: DVD/CD drive not included,414.99,bestbuy_617,HP - EliteBook 14in Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Silver,HP,windows 10 pro 7th gen intel® core™ i7-7500u processor; 14in display; 16gb memory; 512gb solid state drive special features: bluetooth; displayport note: dvd/cd drive not included ,1979.99
0,buydig_66,Lenovo Flex 5 15.6in Core i7 8550U 8GB RAM 256GB SSD 2-in-1 Laptop - 81CA000UUS,Lenovo,0,949.99,bestbuy_696,HP - ProBook 15.6in Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Black,HP,windows 7 6th gen intel® core™ i7 processor; 15.6in display; 8gb memory; 256gb solid state drive special features: fingerprint reader; bluetooth; spill-resistant keyboard; displayport ,1379.99
0,macmall_207,HP Inc. ZBook 14u G5 8th Gen Intel Core i5-8350U Quad-Core 1.7GHz Mobile Workstation - 8GB RAM 256GB SSD  Z Turbo Drive NVMe 14in IPS Touchscreen 1920 x 1080 (Full HD) Radeon Pro WX 3100 / HD Graphics 620 Wi-Fi Bluetooth - turbo silver - kbd: US (3YE06UTABA),HP,"8th Gen Intel Core i5-8350U Quad-Core 1.7GHz, 8GB RAM, 256GB SSD Z Turbo Drive NVMe, 14in IPS Touchscreen 1920 x 1080 (Full HD), Radeon Pro WX 3100 / HD Graphics 620, Wi-Fi, Bluetooth, Microsoft Windows 10 Pro 64-bit",1609.99,macmall_40,Lenovo ThinkPad E580 20KS 8th Gen Intel Core i7-8550U Quad-Core 1.8GHz Notebook PC - 8GB RAM 500GB HDD 15.6in IPS 1920 x 1080 (Full HD) UHD Graphics 620 Wi-Fi Bluetooth Microsoft Windows 10 Pro 64-bit - Black (20KS003LUS),Lenovo,"8th Gen Intel Core i7-8550U Quad-Core 1.8GHz, 8GB RAM, 500GB HDD, 15.6in IPS 1920 x 1080 (Full HD), UHD Graphics 620, Wi-Fi, Bluetooth, Microsoft Windows 10 Pro 64-bit - Black",869.99
0,bestbuy_825,Lenovo - ThinkPad X1 Carbon 14in Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Black,Lenovo,windows 10 pro 8th gen intel® core™ i7-8650u processor; 14in display; 16gb memory; 512gb solid state drive special features: fingerprint reader; touch screen; backlit keyboard; outdoor screen note: dvd/cd drive not included ,2199.99,truecurate_69,Lenovo 81AC002KUS 720S-15IKB 15.6&ampquot Laptop Intel Core i7 8GB Memory NVIDIA GeForce GTX 1050 Ti Max-Q 512GB Solid State Drive Iron Gray ,Lenovo,0,0
0,sdicraft_217,HP 14in EliteBook 1040 G3 Notebook,0,"Designed for mobile professionals who require rugged systems for enhanced business and graphics performance in a managed IT environment, as well as security and manageability features, the 14in EliteBook 1040 G3 Notebook from HP is powered by a 2.3 GHz Intel Core i5-6200U Dual-Core processor and 8GB of 2133 MHz DDR4 RAM, allowing you to run multiple programs simultaneously and quickly access frequently used files and programs. When running more demanding programs or tasks, the processor can be boosted to achieve a speed of 2.8 GHz using Intel's Turbo Boost technology.; The 14in SVA display features a Full HD 1920 x 1080 screen resolution, LED backlighting, a 16:9 aspect ratio, an anti-glare finish, a brightness of 300 cd/m2, a typical contrast ratio of 500:1, a refresh rate of 60 Hz, 157 ppi, and viewing angles of 45/45/20/45. Visuals are handled by the integrated Intel HD 520 chipset, and you can output video to an external display using the built-in HDMI 1.4 port at resolutions up to 3840 x 2160 @ 24, 25 or 30 Hz, as well as 4096 x 2160 @ 24 Hz. Using the optional UltraSlim Docking Station, up to three displays are supported with a color depth of up to 32-bits per pixel.; For storage of your files, this system comes with a 256GB M.2 SATA III SSD. While this SSD may not have the larger capacity of a traditional spinning hard drive, it can operate with faster data transfer speeds because it contains no moving parts. Additionally, its lack of moving parts also helps it to be more resistant to damage from bumps and drops. SSDs also receive less wear and tear because the drive has no read and write heads that the disk media comes into contact with.; If you want to add external storage, optical drives, mice, keyboards, printers, memory card readers, and more, the EliteBook 1040 G3 offers two USB 3.0 Type-A ports and one USB 3.0 Type-C port, all of which double as charging ports. Dual built-in Bang & Olufsen stereo speakers, dual-array microphones, and a 720p webcam let you participate in video calls for work or with friends and family. Connect to the Internet via 802.11ac Wi-Fi or Gigabit Ethernet for a more stable and reliable connection. Furthermore, to free up USB ports and reduce wire clutter, you can connect additional peripherals and devices using Bluetooth 4.2. A built-in 3-in-1 media card reader supports SD/SDHC/SDXC formats.; The EliteBook 1040 G3 Notebook operates using an included 3.2' power cord and a 45W AC adapter that runs at 90-265 VAC and 47-63 Hz, as well as a 6-cell / 45.6Wh lithium-ion polymer battery that will last for up to 11.5 hours before recharging is required. The installed operating system is Windows 10 Pro (64-bit), and an HP Side Dock Adapter with RJ45 and VGA ports, as well as NFC capabilities, is also included. This system is protected by a limited 3-year parts and labor warranty.",812.06,sdicraft_252,HP 15.6in EliteBook 850 G5 Notebook,0,"Designed with modern professionals in mind, the 15.6in EliteBook 850 G5 Notebook from HP is secure, manageable, and offers powerful collaboration tools, allowing users to be productive whether they are at the office or on-the-go. This system is powered by a 1.6 GHz Intel Core i5-8250U Quad-Core processor which allows you to run multiple applications simultaneously. If you need more power, the system can be overclocked to 3.4 GHz using Intel Turbo Boost 2.0 technology. The 8GB of 2400 MHz DDR4 RAM, which comes in a 1 x 8GB configuration, helps to ensure smooth multitasking and also allows the computer to quickly access frequently used files and programs. If you need more RAM, this system accepts up to 32GB, using one 16GB module in each of the 260-pin SO-DIMM slots. The 15.6in UWVA Anti-Glare IPS display features a Full HD 1920 x 1080 native resolution that is equipped with LED-backlighting, a 16:9 aspect ratio, 400 cd/m2 brightness, a 600:1 typical contrast ratio, a refresh rate of 60 Hz, and viewing angles of 85/85/85/85°. Integrated Intel UHD Graphics 620 delivers a sharp, clear picture, and you'll be able to output video to an external display at resolutions up to 4K @ 24 Hz using the HDMI 1.4b output. For long-term storage of your files, a 256GB NVMe PCIe M.2 SSD offers quick access to your data. If you want to add external storage drives or other peripherals, the EliteBook 850 G5 features one 40 Gb/s Thunderbolt 3 port and two 5 Gb/s USB 3.1 Gen 1 Type-A ports, one of which doubles as a charging port, and a docking connector. Gigabit Ethernet and 802.11ac Wi-Fi are also built-in for wired and wireless networking and Bluetooth 4.2 technology will allow you to connect additional compatible peripherals. Other integrated features include a 720p IR webcam, multi-array microphones, and stereo speakers with Bang & Olufsen HD audio. The EliteBook 850 G5 Notebook includes a 65W Smart AC adapter and an HP 3-cell / 56Wh lithium-ion polymer long-life battery that supports fast charging of up to 50% in 30 minutes and lasts for up to 14.25 hours before recharging is required. The installed operating system is Windows 10 Pro (64-bit) and also included is recovery media.",837.86
